nome,nome_it,tipo,comune,provincia,lat,lon,osm_id,wikipedia,wikidata
San Paolo,,hamlet,,,43.3483888,11.4263502,944989247,,
San Paolo a Mosciano,,hamlet,,,43.728646,11.1707028,538791341,,
San Pellegrinetto,,hamlet,,,44.0214787,10.3836299,3657632950,pt:San Pellegrinetto,Q18441656
San Pellegrino,,hamlet,,,44.1220082,11.4352577,403872070,,Q18487364
San Pellegrino,,hamlet,,,44.0630006,10.9685471,1467651539,,
San Pierino,,village,,,43.7151384,10.815935,1779316390,it:Contrada San Pierino,Q3689041
San Pierino Casa al Vescovo,,village,,,43.9093988,10.9334244,2048114373,,
San Piero,,hamlet,,,43.7252701,11.4299783,318680782,,
San Piero,,hamlet,,,43.5918708,11.9017532,1997649213,,
San Piero a Grado,,village,,,43.6796766,10.3478436,4271513856,it:San Piero a Grado,Q3947791
San Piero a Ponti,,village,,,43.8036279,11.130695,3479047898,it:San Piero a Ponti,Q734347
San Piero a Sieve,,village,,,43.961354,11.32442,61753440,it:San Piero a Sieve,Q82837
San Piero di Sopra,,hamlet,,,43.6488548,11.2013499,5568926398,,
San Piero di Sotto,,hamlet,,,43.6437989,11.1962085,5568926428,,
San Piero in Barca,,hamlet,,,43.3543638,11.4382374,496114542,,Q55117534
San Piero in Campo,,hamlet,,,42.7528591,10.210255,317675379,it:San Piero in Campo,Q3947792
San Piero in Campo,,hamlet,,,43.8705966,10.6820162,1707032143,,Q56477228
San Piero in Campo,,hamlet,,,42.9720812,11.7709078,2801892633,,
San Piero in Frassino,,hamlet,,,43.6887136,11.7640336,765101448,,Q18486000
San Piero in Vincio,,hamlet,,,43.9267887,10.8860139,2507516808,,
San Pietro In Palazzi,,village,,,43.3256449,10.5076911,2635609209,it:San Pietro in Palazzi,Q3947820
San Pietro Marcigliano,,hamlet,,,43.9056084,10.6058492,495243587,,Q18489079
San Pietro a Casaglia,,hamlet,,,43.9399371,11.1968504,399068756,,Q18487367
San Pietro a Vico,,village,,,43.8752307,10.5350935,248909452,,Q98051835
San Pietro in Bossolo,,hamlet,,,43.5678688,11.1842054,6174905752,,
San Pietro in Campo,,hamlet,,,44.0762888,10.4546512,1267063035,,
San Pietro in Villa,,hamlet,,,43.5935334,12.1000332,623598995,,Q18486001
San Polo,,hamlet,,,43.485056,11.9130956,1271320440,,Q18486003
San Polo in Chianti,,hamlet,,,43.6722926,11.3584662,336642698,,
San Polo in Rosso,,hamlet,,,43.4406756,11.3700838,492060032,,
San Prospero,,village,,,43.6831551,10.493204,2816773586,it:San Prospero (Cascina),Q20009344
San Quintino,,hamlet,,,43.6587983,10.8848471,11868809669,it:San Quintino (San Miniato),
San Quirico,,hamlet,,,43.9694844,10.6920146,632349760,it:San Quirico (Pescia),Q16600063
San Quirico,,village,,,42.6685127,11.7636389,930622262,it:San Quirico (Sorano),Q2297278
San Quirico,,hamlet,,,43.8076481,10.5232096,2061956913,,
San Quirico,,hamlet,,,43.4679411,11.2314341,3057096397,,
San Quirico a Uliveta,,hamlet,,,43.9295232,11.4352732,3475150209,,
San Quirico d'Orcia,,village,,,43.0603953,11.603645,11117760680,en:San Quirico d'Orcia,Q91430
San Quirico di Moriano,,hamlet,,,43.886358,10.5183358,1980986962,,Q118045729
San Quirico in Collina,,village,,,43.6497251,11.1275723,366240599,,
San Regolo,,hamlet,,,43.4111448,11.4585517,339658551,it:San Regolo (Gaiole in Chianti),Q17652109
San Rocchino,,hamlet,,,43.8742588,10.2832442,268100085,,
San Rocco,,village,,,43.8245531,10.8770727,303997983,,
San Rocco,,hamlet,,,43.7843857,11.0695558,317055438,,
San Rocco a Pilli,,village,,,43.2572869,11.2854524,1542870783,,Q27843694
San Rocco in Turrite,,hamlet,,,43.9798014,10.3969264,3476351425,,
San Romano,,hamlet,,,44.0173102,10.4966763,693880678,,Q18489082
San Romano,,village,,,43.687158,10.7602693,1775298362,it:San Romano (Pisa),Q2431663
San Romano in Garfagnana,,village,,,44.1696692,10.3470507,61753535,,
San Romolo a Settimo,,hamlet,,,43.7455881,11.1031166,3479183572,,
San Ruffino,,village,,,43.5614808,10.6098191,495237060,it:San Ruffino (Casciana Terme Lari),Q16912737
San Salvatore,,village,,,43.8516237,10.6858121,1707043027,it:San Salvatore (Montecarlo),Q3947925
San Salvatore a Pilli,,hamlet,,,43.2459409,11.2963557,1702687997,,
San Sano,,hamlet,,,43.4224197,11.3892449,339658554,en:San Sano,Q18491934
San Sisto al Pino,,village,,,43.7098752,10.4515071,2816774708,it:San Sisto al Pino,Q19060539
San Teodoro-Cignoni,,hamlet,,,43.6785144,10.5968833,453006531,,Q18490526
San Terenzo Monti,,hamlet,,,44.1731457,10.0502962,1267019877,it:San Terenzo Monti,Q18489835
San Valentino,,village,,,42.7039011,11.7380594,925753225,it:San Valentino (Sorano),Q2897738
San Vincenti,,hamlet,,,43.4237333,11.5330433,339654099,,
San Vincenzo,,village,,,43.1006951,10.5387914,61753523,it:San Vincenzo (Italia),Q157876
San Vincenzo a Torri,,village,,,43.7001179,11.096446,336483540,,Q18487373
San Vito,,hamlet,,,43.9471614,10.8466894,746328917,,
San Vivaldo,,hamlet,,,43.524759,10.8967951,495232999,it:San Vivaldo (Montaione),Q3948058
San Zeno,,village,,,43.4329161,11.8298751,2816025315,it:San Zeno (Arezzo),Q2617925
Sanacco,,hamlet,,,44.2292526,10.0025987,1467639444,,Q18489838
Sandetole,,hamlet,,,43.8637699,11.5322113,864685406,,Q18487375
Sant'Adriano,,hamlet,,,44.1033827,11.6592691,410282774,,Q18487393
Sant'Agata,,village,,,44.0206296,11.3349616,399068750,,Q18487394
Sant'Agata,,hamlet,,,43.2711571,11.9314608,1434672018,,Q18486036
Sant'Agata delle Terrine,,hamlet,,,43.4016768,12.0038537,2816122442,,
Sant'Agnese,,hamlet,,,43.482403,11.2320606,4985995470,,Q33060531
Sant'Agostino,,hamlet,,,43.5428926,10.953999,495240681,,Q18487395
Sant'Albino,,village,,,43.0718344,11.8062682,286318162,it:Sant'Albino (Montepulciano),Q16600206
Sant'Alessio,,village,,,43.8616845,10.4893072,1906748053,it:Sant'Alessio (Lucca),Q3340039
Sant'Allucio,,village,,,43.886711,10.6970291,2028823009,it:Sant'Allucio,Q3948682
Sant'Amato,,village,,,43.8067358,10.9379392,2015571775,,
Sant'Anastasio,,hamlet,,,44.1987958,10.2852682,1293344532,,
Sant'Anastasio,,hamlet,,,43.3990194,10.9463347,1542174221,,
Sant'Andrea,,hamlet,,,43.4139064,11.1127821,317673104,it:Sant'Andrea (Colle di Val d'Elsa),Q3948702
Sant'Andrea,,village,,,42.8054843,10.1410264,317675391,it:Sant'Andrea (Marciana),Q3948703
Sant'Andrea,,hamlet,,,42.5599728,11.340809,1304179728,,Q18487873
Sant'Andrea,,hamlet,,,44.0581629,10.4299307,13383549067,,
Sant'Andrea a Montecchio,,village,,,43.2811787,11.3042265,6617531308,it:Sant'Andrea a Montecchio,Q18491954
Sant'Andrea a Morgiano,,hamlet,,,43.7032647,11.3356255,1628235230,,
Sant'Andrea a Pescaiola,,village,,,43.77341,10.3913392,2035764166,it:Sant'Andrea in Pescaiola,Q18490538
Sant'Andrea a Pigli,,hamlet,,,43.4027381,11.8541437,2816039634,,
Sant'Andrea a Rovezzano,,hamlet,,,43.7679152,11.3226812,7292043806,,
Sant'Andrea alle Fornaci,,hamlet,,,43.6729972,10.7639024,1775140128,,Q18490536
Sant'Andrea di Compito,,village,,,43.784285,10.5601702,428728923,it:Sant'Andrea di Compito,Q3948712
Sant'Andrea in Caprile,,hamlet,,,43.8980327,10.6125164,495243586,,
Sant'Andrea in Percussina,,hamlet,,,43.6830355,11.1977033,336483532,it:Sant'Andrea in Percussina,Q2509922
Sant'Andrea-Fontanella,,hamlet,,,43.657612,10.9377575,495240701,,
Sant'Angelo,,hamlet,,,43.26389,12.0094441,1434671777,,Q18486047
Sant'Angelo,,hamlet,,,43.688372,10.8763272,1775357276,,
Sant'Angelo Scalo,,village,,,42.9658598,11.4280225,427864483,en:Sant'Angelo Scalo,Q18491998
Sant'Angelo a Lecore,,hamlet,,,43.8094822,11.0901191,317055452,it:Sant'Angelo a Lecore,Q3948720
Sant'Angelo in Campo,,village,,,43.845678,10.4657229,1979471992,it:Sant'Angelo in Campo,Q3948721
Sant'Angelo in Colle,,village,,,42.9939571,11.4604941,427864482,it:Sant'Angelo in Colle,Q16600225
Sant'Anna di Stazzema,,hamlet,,,43.9741216,10.2735257,278777793,it:Sant'Anna (Stazzema),Q519954
Sant'Annunziata,,hamlet,,,43.7011438,10.5143179,452999473,,
Sant'Ansano,,village,,,43.7647223,10.9480876,1714904779,,
Sant'Ansano,,hamlet,,,43.9011279,11.3847759,3475169846,,
Sant'Antonio,,hamlet,,,43.5406695,10.9277243,495240697,,Q18487400
Sant'Antonio,,hamlet,,,42.8246367,11.2681585,5096717834,,Q18487878
Sant'Apollinare,,hamlet,,,44.1558875,11.4538964,2288379446,,
Sant'Apollinare,,hamlet,,,43.2964298,11.3231527,10309486830,,
Sant'Appiano,,hamlet,,,43.5130343,11.147272,489270427,,Q18487401
Sant'Ellero,,hamlet,,,43.7388749,11.4706522,318680852,it:Sant'Ellero (frazione),Q3948823
Sant'Enea,,hamlet,,,43.3618011,11.9854423,1434672643,,Q18486056
Sant'Ermo,,village,,,43.5369136,10.5791488,495237061,it:Sant'Ermo,Q16912744
Sant'Ilario,,hamlet,,,43.7627684,11.1256559,317055446,,Q18487404
Sant'Ilario,,village,,,42.7639991,10.2151985,317675382,it:Sant'Ilario in Campo,Q3948876
Sant'Ilario di Brancoli,,hamlet,,,43.9353137,10.5368956,1980987003,,
Sant'Ippolito,,village,,,44.0324752,11.1435174,2293355781,,Q66828104
Santa Adele,,hamlet,,,43.5664456,10.9480479,2401579959,,
Santa Brigida,,village,,,43.8525212,11.3945325,507821321,,
Santa Caterina,,village,,,42.784498,11.4843033,493671810,it:Santa Caterina (Roccalbegna),Q2624143
Santa Caterina,,hamlet,,,43.1216536,10.6433624,4911723612,,
Santa Chiara,,hamlet,,,43.7404707,11.3262541,318680847,,Q18487377
Santa Chiara,,hamlet,,,43.3757734,11.4880675,339658553,,Q18491940
Santa Colomba,,hamlet,,,43.6958904,10.648024,453006528,it:Santa Colomba (Bientina),Q18490528
Santa Colomba,,village,,,43.3261568,11.2283338,1157232829,"en:Santa Colomba, Monteriggioni",Q18491942
Santa Cristina,,hamlet,,,43.6689767,11.2877906,336642718,,Q18487379
Santa Cristina a Mezzana,,village,,,43.798967,11.0055479,3168088266,it:Santa Cristina a Mezzana,Q16600252
Santa Cristina in Pilli,,hamlet,,,43.8060028,11.0493451,317055450,it:Santa Cristina in Pilli,Q3948965
Santa Cristina in Salivolpe,,hamlet,,,43.616365,11.1578715,495958869,,
Santa Croce,,hamlet,,,43.566906,12.0814524,623598922,,Q18486009
Santa Croce,,hamlet,,,44.0359038,10.1801596,2262222466,,
Santa Fiora,,hamlet,,,43.5620035,12.1067356,623598932,,Q18486010
Santa Fiora,,village,,,42.831581,11.5858657,5717366829,it:Santa Fiora,Q215008
Santa Firmina,,hamlet,,,43.4362873,11.8769715,731827000,,
Santa Giustina,,hamlet,,,44.360037,9.8989308,1003551339,,Q18489840
Santa Luce,,village,,,43.472336,10.563512,61753625,,Q30030245
Santa Luce,,hamlet,,,43.2770264,11.7969544,1434672825,,Q18486012
Santa Lucia,,village,,,43.8826,10.7109,61753675,it:Santa Lucia (Uzzano),Q2343463
Santa Lucia,,village,,,43.644742,10.6136297,210745620,it:Santa Lucia (Pontedera),Q3949060
Santa Lucia,,hamlet,,,43.8022714,10.9467601,317446287,,
Santa Lucia,,hamlet,,,43.4509541,11.0617775,317673107,it:Santa Lucia (San Gimignano),Q18491944
Santa Lucia,,hamlet,,,43.7512726,11.4860797,358006366,,
Santa Lucia,,hamlet,,,44.0725191,11.2704414,395370588,,Q18487380
Santa Lucia,,hamlet,,,43.9411789,10.2715799,1073059525,,Q18489084
Santa Lucia,,hamlet,,,43.3339962,11.9396424,1434672541,it:Santa Lucia (Castiglion Fiorentino),Q18486015
Santa Lucia,,hamlet,,,42.7929911,10.1166711,2218578327,,
Santa Lucia,,hamlet,,,43.6220056,11.4156851,2364749491,,
Santa Lucia II,,hamlet,,,43.3365546,11.9455373,1434672404,,Q18486013
Santa Lucia a Barbiano,,hamlet,,,43.5752324,11.3494101,2293554166,,
Santa Mama,,hamlet,,,43.629177,11.8546412,662463452,,Q18486019
Santa Margherita,,hamlet,,,43.3747499,11.3750421,339658556,,
Santa Margherita,,hamlet,,,43.354643,11.9619142,1434672149,it:Santa Margherita in Val di Chio,Q3949095
Santa Margherita,,hamlet,,,43.9141562,10.6854219,1569822789,,
Santa Margherita,,hamlet,,,43.8363994,10.5566806,1707111991,,Q105737176
Santa Margherita a Saletta,,hamlet,,,43.8307167,11.3260381,507821226,,Q18487381
Santa Maria,,hamlet,,,43.7228756,11.4316362,318680843,,
Santa Maria,,hamlet,,,44.0835151,10.4884495,1267064063,,Q18489086
Santa Maria,,hamlet,,,43.8741028,10.7322531,1584597780,,
Santa Maria,,hamlet,,,43.1330122,10.6083513,2271777248,,
Santa Maria,,hamlet,,,43.2730184,11.7322848,2517662814,,Q33481586
Santa Maria,,hamlet,,,43.8158643,11.6769848,3473303813,,
Santa Maria,,hamlet,,,43.7200381,12.054573,5129178872,,
Santa Maria Acone,,hamlet,,,43.8447956,11.4665993,441191401,,Q18487386
Santa Maria Maddalena,,hamlet,,,43.690445,11.4503783,336642712,,Q18487388
Santa Maria a Colle,,village,,,43.8502715,10.4288189,1736752357,,
Santa Maria a Colonica,,village,,,43.8398798,11.109179,487937089,,Q109407362
Santa Maria a Grignano,,hamlet,,,43.5099522,11.292949,489272629,,Q18491950
Santa Maria a Macerata,,hamlet,,,43.5946994,11.244252,598116503,,
Santa Maria a Marciola,,hamlet,,,43.7213277,11.1320706,317316826,,
Santa Maria a Sciano,,hamlet,,,43.5340981,11.0687234,374358331,,Q18487384
Santa Maria a Vezzano,,hamlet,,,43.9833523,11.4448579,502413441,,Q18487385
Santa Maria alla Rassinata,,hamlet,,,43.3864586,12.057564,2816122486,,Q18486025
Santa Maria del Giudice,,village,,,43.7795666,10.4571433,366636541,it:Santa Maria del Giudice,Q54864469
Santa Maria del Sasso,,hamlet,,,43.7001193,11.8294617,1303504069,,Q18486029
Santa Maria di Carda,,hamlet,,,43.6432247,11.7542567,440695921,,Q18486030
Santa Monica,,hamlet,,,43.7684775,11.3501551,318680834,,Q18487391
Santa Regina,,hamlet,,,43.3147678,11.366938,3454703208,"en:Santa Regina, Siena",Q18491952
Santa Sofia,,hamlet,,,43.7871936,12.1986323,1268571548,it:Santa Sofia Marecchia,Q2882386
Santa Teresa,,hamlet,,,43.742928,11.3165399,318680823,,Q18487392
Santicchio,,hamlet,,,43.7500552,11.9055293,1306161235,,
Santini,,hamlet,,,43.7753152,10.9927945,3168087751,,
Santinovo,,hamlet,,,43.3776513,11.1089746,3437299812,,
Santissima Annunziata,,village,,,43.8591703,10.5318217,1979471989,,
Santissima Annunziata,,hamlet,,,44.3644773,9.8877018,2402399013,,
Santo Bagnena,,hamlet,,,43.5913789,11.7822975,5843814358,,Q18486057
Santo Pietro Belvedere,,village,,,43.5696087,10.6665392,495237064,it:Santo Pietro Belvedere,Q532721
Santo Regolo,,hamlet,,,43.5311565,10.4905137,794141286,,
Santo Stefano,,hamlet,,,43.9515507,11.4862532,326125199,,Q18487406
Santo Stefano,,hamlet,,,44.0253284,11.0999759,395370584,,Q18491394
Santo Stefano,,hamlet,,,43.9394504,11.3087052,399068763,,
Santo Stefano,,hamlet,,,43.5992464,10.9083688,413985534,,
Santo Stefano,,hamlet,,,43.3546638,12.0004602,1434672507,,
Santo Stefano,,hamlet,,,43.5437326,12.0598558,2212574498,,
Santo Stefano,,hamlet,,,43.1491172,11.3178115,2354553749,,
Santo Stefano,,hamlet,,,43.8123505,11.7118378,3473331898,,Q18486060
Santo Stefano,,hamlet,,,42.792677,10.368981,3481530702,,Q18488293
Santo Stefano a Macerata,,hamlet,,,43.6583411,10.5059024,2816773583,it:Santo Stefano a Macerata,Q18490142
Santo Stefano di Moriano,,hamlet,,,43.9074639,10.5245789,1980986951,,
Santomato,,village,,,43.938368,10.9915097,1873113294,it:Santomato,Q24248759
Santomoro,,hamlet,,,43.9699959,10.9729256,1094162714,,
Santonuovo,,village,,,43.8633315,10.9428045,2126257179,,Q18491200
Saponiera,,hamlet,,,43.9357919,10.2214882,12697291064,,Q18489092
Saragiolo,,village,,,42.8349719,11.6443578,420233365,it:Saragiolo,Q18491963
Sardina,,hamlet,,,43.7044875,10.6175577,453006505,,
Sarna,,hamlet,,,43.6839037,11.8716415,1306201338,,Q18486063
Sarnese,,hamlet,,,43.7466135,11.4415241,318680851,,
Sarripoli,,hamlet,,,43.9691054,10.8640108,632346291,,Q18491202
Sarteano,,village,,,42.989911,11.8687316,1296554287,it:Sarteano,Q91447
Sassa,,hamlet,,,43.2600483,10.6924569,495230322,it:La Sassa,Q1111517
Sassalbo,,hamlet,,,44.2883385,10.1970184,1471987743,it:Sassalbo,Q3950672
Sasseta,,village,,,44.0635134,11.1521964,395370595,,Q18491395
Sassetta,,village,,,43.1289914,10.6439077,2813463729,it:Sassetta (Italia),Q157880
Sassi,,hamlet,,,44.0831517,10.3934284,1270566478,,
Sassi Bianchi,,hamlet,,,43.4774253,10.6357269,495233000,,Q18490546
Sasso,,hamlet,,,42.8965875,11.9403952,317003732,,Q18491965
Sasso Pisano,,village,,,43.167501,10.8649229,1749397003,it:Sasso Pisano,Q18490547
Sasso d’Ombrone,,village,,,42.932204,11.3250002,493151401,it:Sasso d'Ombrone,Q2196644
Sassofortino,,village,,,43.0256886,11.1113585,374386354,it:Sassofortino,Q1416619
Sassolo,,hamlet,,,43.952002,11.3397763,9855875990,,
Sassomalocchio,,hamlet,,,44.1173687,10.7279093,9748565428,,
Sassorosso,,hamlet,,,44.1836569,10.3998549,1270566292,,
Saturnana,,hamlet,,,43.9941647,10.883981,1069538733,,Q18491204
Saturnia,Saturnia,village,,,42.6652237,11.5049888,4281266171,it:Saturnia,Q1511221
Savignano,,hamlet,,,43.9536598,11.1514851,603119143,it:Savignano di Prato,Q3951084
Savolano,,hamlet,,,43.4986726,10.3526026,6407666847,,
Savorgnano,,hamlet,,,43.5791685,11.954269,1967304007,,
Scaffaia,,hamlet,,,43.9703518,11.3170379,399068760,,Q18487408
Scaglieri,,hamlet,,,42.8047952,10.2701366,317675381,,Q18488297
Scala Santa,,hamlet,,,42.8667448,10.9797538,1494398309,,
Scalvaia,,village,,,43.0887936,11.1521801,374386366,it:Scalvaia,Q3951454
Scampata,,hamlet,,,43.6086053,11.4743816,3460015844,,
Scanderaruola,,hamlet,,,44.2943602,10.153559,3445093130,,
Scandicci Alto,,hamlet,,,43.7498105,11.1952943,1196667776,,
Scandolaia,,hamlet,,,43.4712352,12.0691172,3457314227,,
Scanizza,,hamlet,,,43.2552877,12.0602687,1434672249,,Q18486066
Scansano,,village,,,42.6883687,11.335453,61753488,it:Scansano,Q215116
Scarlino,,village,,,42.9074021,10.8519749,2795141582,,
Scarlino Scalo,,village,,,42.9423941,10.8366004,2795141581,it:Scarlino Scalo,Q2463282
Scarna,,hamlet,,,43.3942939,11.161616,912475712,it:Scarna,Q2596842
Scarperia,,village,,,43.9960778,11.3550688,61753467,it:Scarperia,Q82846
Scesta,,hamlet,,,44.0365402,10.6593162,571813505,,
Scheggia,,hamlet,,,43.5484714,11.9646779,1271320490,,Q18486077
Scheggianico,,hamlet,,,44.1408112,11.4468275,352947150,,
Scherzi,,hamlet,,,43.8865185,10.352,419816239,,
Scheta,,hamlet,,,44.0806528,11.5290919,1744542907,,
Schignano,,village,,,43.9662664,11.1046418,540302211,it:Schignano (Vaiano),Q18491397
Schiopparello,,hamlet,,,42.7914677,10.340755,3481644721,,
Scoiano,,hamlet,,,43.5097551,12.0619093,1271320384,,Q18486081
Scopeti,,hamlet,,,43.8450354,11.4991393,441191403,it:Scopeti,Q18487414
Scopeti,,hamlet,,,43.7033663,11.2135332,5564112813,,
Scopeto,,hamlet,,,43.4264393,11.9063136,1452655027,,Q18486083
Scopeto,,hamlet,,,43.8406124,11.517111,2921699091,,
Scopiccio,,hamlet,,,43.3440966,10.579862,13252530548,,
Scorano,,hamlet,,,44.3801074,9.855303,2419092541,,
Scorano Alto,,hamlet,,,44.3774843,9.8505295,2419092540,,
Scorcetoli-Monteluscio,,hamlet,,,44.3520656,9.9119089,1003551342,,Q18489847
Scorgiano,,hamlet,,,43.3521445,11.15867,460478439,,Q47451052
Scotto,,hamlet,,,42.7927303,10.2929937,317675385,,Q18488314
Scrofiano,,village,,,43.230445,11.7152049,254059944,it:Scrofiano,Q2466948
Seano,,village,,,43.8284478,11.0170621,526554887,it:Seano,Q3953583
Seccheto,,hamlet,,,42.7369954,10.1773696,317675386,it:Seccheto,Q3953847
Secchieta,,hamlet,,,43.7290689,11.5753264,4268752055,it:Secchieta,Q3953853
Secchieta,,hamlet,,,43.047049,11.3247228,12817347453,,Q134388674
Secciano,,hamlet,,,43.5216899,11.4487864,339662835,,Q18486086
Secciano,,hamlet,,,43.9260032,11.1808924,571394873,,
Segalari,,hamlet,,,43.8424202,11.2693907,573458061,,Q18487416
Segalari,,hamlet,,,44.0941125,11.2914837,3600509501,,
Segalari,,hamlet,,,44.0484026,11.1584784,9202844117,,
Seggiano,,village,,,42.928832,11.558242,61753514,,
Segolina,,hamlet,,,43.4103966,11.164808,8936383291,,
Segromigno in Monte,,village,,,43.8850431,10.597707,1976733552,it:Segromigno in Monte,Q45153023
Segromigno in Piano,,village,,,43.8693129,10.5939089,1976733526,,
Sei Vie,,hamlet,,,43.3050268,11.820607,1434671873,,Q18486089
Selva,,hamlet,,,44.1195361,11.2964912,399064547,,Q18487419
Selva,,village,,,42.7936856,11.5996718,420067956,it:Selva (Santa Fiora),Q3954932
Selva,,hamlet,,,44.3049551,9.9584457,1003621987,,Q18489849
Selva,,hamlet,,,44.1535974,11.3529035,13069131000,,
Selvaccia,,hamlet,,,43.3217633,11.2701803,2044670298,,Q18491970
Selvamaggio,,village,,,43.4119989,11.1484563,7179005302,,Q18491972
Selvaperugina,,hamlet,,,43.6011122,12.0020929,1444626975,,Q18486095
Selvatelle,,village,,,43.5612468,10.6921204,420481735,it:Selvatelle,Q18490549
Selvena,,village,,,42.7686494,11.6433176,420067232,it:Selvena,Q3300782
Selvole,,hamlet,,,43.4983081,11.4172112,339662838,,
Selvole,,hamlet,,,43.40533,11.3754728,492060037,,
Semovilla,,hamlet,,,44.0966225,11.3165087,11288906021,,
Semproniano,,village,,,42.7306583,11.5403457,61753513,,
Senaia,,hamlet,,,43.3525629,11.9395933,5371302646,it:Senaia,Q3955166
Senni,,hamlet,,,43.965441,11.3616255,326125207,,Q18487424
Sensano,,hamlet,,,43.4358399,10.9485407,911281468,,
Sensano,,hamlet,,,43.3804586,11.1607147,3437336343,,Q18491979
Serboli,,hamlet,,,43.6161882,11.8768722,1882351429,,
Sercognano,,hamlet,,,44.1976615,10.1329584,1467639445,,Q18489850
Sereni,,hamlet,,,43.5270749,11.8842122,1271320284,,Q18486099
Sergola,,hamlet,,,44.3856441,9.8441869,583336393,,
Serignana,,hamlet,,,43.908273,11.6597796,1294874682,,
Serla,,hamlet,,,44.3085332,9.9168351,1003622012,,Q18489852
Sermezzana,,village,,,44.1947361,10.2237321,2501754357,,
Serpiolle,,village,,,43.8221128,11.2549795,1817473845,it:Serpiolle,Q2573492
Serra,,hamlet,,,43.7732581,11.9333065,641266403,,
Serra,,hamlet,,,42.8700758,11.5250252,4802658716,,Q18487893
Serra,,hamlet,,,44.4284551,9.8166673,9215890804,,
Serra Destri,,hamlet,,,43.3638081,10.5754246,11527740196,,
Serra Pistoiese,,village,,,43.9725539,10.7559347,632349194,it:Serra Pistoiese,Q18491210
Serracolle,,hamlet,,,43.4103297,10.5485411,1877606780,,
Serralta,,hamlet,,,44.1921601,9.871161,1445480702,,Q18489854
Serrapiana,,hamlet,,,44.2470792,9.9032471,1003630392,,Q18489856
Serrarola,,hamlet,,,44.2310949,10.1334206,1467639446,,Q18489858
Serravalle,,village,,,43.7742787,11.8418058,300697214,,Q18486103
Serravalle,,village,,,43.7283173,10.9579943,311288705,,
Serravalle,,hamlet,,,44.3676441,9.9369763,897945236,,
Serravalle,,hamlet,,,43.1615615,11.4701994,1920787136,it:Serravalle (Buonconvento),Q18491981
Serrazzano,,hamlet,,,43.2184052,10.8129492,495226468,,
Serre di Rapolano,,village,,,43.2579571,11.6170145,257541648,it:Serre di Rapolano,Q2273991
Serretto,,hamlet,,,44.1541519,10.6501152,1293853386,,Q18491216
Serricciolo,,village,,,44.2037024,10.0301703,1267020533,it:Serricciolo,Q18489864
Sestano,,hamlet,,,43.3353486,11.525291,3938762847,,
Sestino,,village,,,43.7083496,12.2965336,61753421,,
Sesto di Moriano,,village,,,43.9167689,10.5256732,1980986947,,
Settignano,,village,,,43.7829916,11.3208169,1907061958,it:Settignano,Q942605
Sezzana,,hamlet,,,44.0384648,11.094707,3893558739,,
Sgrillozzo,,hamlet,,,42.5445698,11.4066873,4802708907,,
Siberia,,village,,,43.5830942,10.5535738,1775354134,,Q18490553
Siberia,,hamlet,,,43.7450752,10.5186518,3386016698,,
Sicelle,,hamlet,,,43.5350602,11.2719501,1126340049,en:Sicelle,Q47451310
Sigliano,,hamlet,,,43.6273297,12.0634806,1444626301,,Q18486108
Sigliola,,hamlet,,,44.1024151,11.3511712,3600164116,,
Signano,,hamlet,,,44.2465946,10.1455049,1293344812,,Q18489866
Signorino,,hamlet,,,44.0055894,10.9232171,724968033,,
Sillano,,village,,,44.2224475,10.3023885,61753589,it:Sillano,Q182689
Sillano,,hamlet,,,43.5860974,11.2723451,598620536,,
Sillicagnana,,hamlet,,,44.1614478,10.3546907,1270566444,,
Sillicano,,hamlet,,,44.1225397,10.3600959,1270566233,,
Sillico,,hamlet,,,44.1329312,10.4442291,577871342,it:Sillico,Q3960552
Simignano,,hamlet,,,43.2921965,11.1680079,1704269507,,Q18491983
Sinciano,,hamlet,,,43.4635734,11.5375535,2673439988,,
Siregiolo,,hamlet,,,43.7371555,11.9169925,2498471099,,
Socciglia,,hamlet,,,43.9700608,10.5410254,1267119658,,Q18489112
Soccolognora,,hamlet,,,43.9483497,10.4682358,906640733,,
Soci,,village,,,43.7372042,11.81335,440738038,,Q18486112
Sodo,,hamlet,,,43.2811262,11.9748263,1434672764,,Q18486115
Soffiano,,hamlet,,,43.7647048,11.2101605,537533408,,Q3963934
Sofignano,,village,,,43.9672632,11.1492111,603119446,it:Sofignano,Q15278364
Sogaglia,,hamlet,,,44.2786254,9.9077097,7568650750,,
Soglio,,hamlet,,,44.3386747,9.8322011,1003621980,,Q18489868
Sogna,,hamlet,,,43.3830389,11.6123787,526770592,,Q18486118
Soiana,,village,,,43.5523525,10.6474944,420481736,it:Soiana,Q18490554
Soianella,,hamlet,,,43.5558598,10.6403577,1725280595,it:Soianella,Q18490555
Solaia,,hamlet,,,43.0922899,11.2564409,1286682246,,Q18491986
Solaio,,hamlet,,,43.2152783,10.9627173,540660251,,
Solaio,,hamlet,,,43.9794741,10.2348003,620449474,,
Solana,,hamlet,,,42.8586616,10.4157214,3475053405,,
Solata,,hamlet,,,43.4419246,11.5600561,339654102,,Q18486121
Soldaini-Buche,,hamlet,,,43.7260775,10.8820305,1775357294,,Q18487436
Soliera,,hamlet,,,44.2081933,10.0697258,1267021078,it:Soliera Apuana,Q2162795
Sollicciano e Rucciano,,hamlet,,,43.7087369,11.3196657,11553918530,,
Sommaia,,hamlet,,,43.8670387,11.1919192,2843734315,,
